TimeStamp,id,Y,X,type,GroupId
2014-6-07 12:00:02,1205101,68,34,check-in,
2014-6-07 12:00:02,1855131,68,34,check-in,
2014-6-07 12:00:02,2046363,68,34,check-in,
2014-6-07 12:00:03,1458789,90,38,check-in,
2014-6-07 12:00:03,1554601,15,27,check-in,
2014-6-07 12:00:03,1880304,15,27,check-in,
2014-6-07 12:00:03,2015125,68,34,check-in,
2014-6-07 12:00:04,1732916,68,34,check-in,
2014-6-07 12:00:04,2083152,15,27,check-in,
2014-6-07 12:00:06,1624317,44,86,check-in,
2014-6-07 12:00:06,1631809,44,86,check-in,
2014-6-07 12:00:07,1357495,44,86,check-in,
2014-6-07 12:00:07,311775,43,6,check-in,
2014-6-07 12:00:08,1020418,63,87,check-in,
2014-6-07 12:00:08,1032283,86,85,check-in,
2014-6-07 12:00:08,1070531,43,6,check-in,
2014-6-07 12:00:08,1360715,63,87,check-in,
2014-6-07 12:00:08,171066,87,48,check-in,
2014-6-07 12:00:08,1992556,15,27,check-in,
2014-6-07 12:00:08,245129,37,67,check-in,
2014-6-07 12:00:08,496679,37,67,check-in,
2014-6-07 12:00:08,619428,87,48,check-in,
2014-6-07 12:00:08,640904,37,67,check-in,
2014-6-07 12:00:08,808776,86,85,check-in,
2014-6-07 12:00:08,985195,54,23,check-in,
2014-6-07 12:00:09,1024884,86,85,check-in,
2014-6-07 12:00:09,1028085,63,87,check-in,
2014-6-07 12:00:09,1110065,86,85,check-in,
2014-6-07 12:00:09,1156573,86,85,check-in,
2014-6-07 12:00:09,1276862,56,43,check-in,
2014-6-07 12:00:09,1287048,87,48,check-in,
2014-6-07 12:00:09,1330231,56,43,check-in,
2014-6-07 12:00:09,1493212,43,6,check-in,
2014-6-07 12:00:09,1509539,86,85,check-in,
2014-6-07 12:00:09,1540146,54,23,check-in,
2014-6-07 12:00:09,1567762,43,6,check-in,
2014-6-07 12:00:09,1571959,56,43,check-in,
2014-6-07 12:00:09,1813195,56,43,check-in,
2014-6-07 12:00:09,1886565,87,48,check-in,
2014-6-07 12:00:09,1923309,86,85,check-in,
2014-6-07 12:00:09,2018496,86,85,check-in,
2014-6-07 12:00:09,2050618,56,43,check-in,
