TimeStamp,id,Y,X,type,GroupId
2014-6-07 08:00:08,1102394,77,99,check-in,
2014-6-07 08:00:08,1187304,99,63,check-in,
2014-6-07 08:00:08,1363700,77,99,check-in,
2014-6-07 08:00:10,1449032,99,63,check-in,
2014-6-07 08:00:10,279658,99,63,check-in,
2014-6-07 08:00:14,1343934,67,0,check-in,
2014-6-07 08:00:14,1515950,67,0,check-in,
2014-6-07 08:00:14,1767836,99,63,check-in,
2014-6-07 08:00:14,2059961,99,63,check-in,
2014-6-07 08:00:14,947415,67,0,check-in,
2014-6-07 08:00:22,1003120,99,63,check-in,
2014-6-07 08:00:22,1353153,99,63,check-in,
2014-6-07 08:00:22,177221,99,63,check-in,
2014-6-07 08:00:22,955294,99,63,check-in,
2014-6-07 08:00:23,1964353,67,0,check-in,
2014-6-07 08:00:23,400052,67,0,check-in,
2014-6-07 08:00:25,1175281,77,99,check-in,
2014-6-07 08:00:25,1244133,77,99,check-in,
2014-6-07 08:00:25,166250,77,99,check-in,
2014-6-07 08:00:25,186760,77,99,check-in,
2014-6-07 08:00:25,633804,77,99,check-in,
2014-6-07 08:00:29,1175122,99,63,check-in,
2014-6-07 08:00:29,57612,99,63,check-in,
2014-6-07 08:00:35,1584822,99,63,check-in,
2014-6-07 08:00:35,1772512,99,63,check-in,
2014-6-07 08:00:35,2081604,99,63,check-in,
2014-6-07 08:00:37,1479633,67,0,check-in,
2014-6-07 08:00:37,203344,67,0,check-in,
2014-6-07 08:00:37,916188,67,0,check-in,
2014-6-07 08:00:47,1088533,99,63,check-in,
2014-6-07 08:00:47,122907,99,63,check-in,
2014-6-07 08:00:47,1248154,99,63,check-in,
2014-6-07 08:00:47,1561606,99,63,check-in,
2014-6-07 08:00:47,1760095,99,63,check-in,
2014-6-07 08:00:47,1800062,99,63,check-in,
2014-6-07 08:00:47,479895,99,63,check-in,
2014-6-07 08:00:47,546321,99,63,check-in,
2014-6-07 08:00:48,1735326,67,0,check-in,
2014-6-07 08:00:48,2065881,67,0,check-in,
2014-6-07 08:00:48,838026,67,0,check-in,
