TimeStamp,id,Y,X,type,GroupId
2014-6-07 16:00:01,1771245,44,86,check-in,
2014-6-07 16:00:02,1747039,88,76,check-in,
2014-6-07 16:00:03,1044611,77,81,check-in,
2014-6-07 16:00:03,1089305,88,76,check-in,
2014-6-07 16:00:03,11400,88,76,check-in,
2014-6-07 16:00:03,1189267,77,81,check-in,
2014-6-07 16:00:03,2043831,77,81,check-in,
2014-6-07 16:00:03,686158,24,45,check-in,
2014-6-07 16:00:03,923068,88,76,check-in,
2014-6-07 16:00:04,184216,77,81,check-in,
2014-6-07 16:00:04,1856633,22,76,check-in,
2014-6-07 16:00:04,631146,22,76,check-in,
2014-6-07 16:00:05,764182,77,81,check-in,
2014-6-07 16:00:05,802410,22,76,check-in,
2014-6-07 16:00:08,1370614,37,42,check-in,
2014-6-07 16:00:08,148982,37,42,check-in,
2014-6-07 16:00:09,300760,37,42,check-in,
2014-6-07 16:00:10,1574554,37,42,check-in,
2014-6-07 16:00:12,41879,43,17,check-in,
2014-6-07 16:00:12,7339,44,69,check-in,
2014-6-07 16:00:13,634799,44,69,check-in,
2014-6-07 16:00:13,939665,79,73,check-in,
2014-6-07 16:00:14,1678836,24,45,check-in,
2014-6-07 16:00:14,2049819,44,69,check-in,
2014-6-07 16:00:14,306905,44,69,check-in,
2014-6-07 16:00:14,625981,24,45,check-in,
2014-6-07 16:00:14,994461,24,45,check-in,
2014-6-07 16:00:15,1217,24,45,check-in,
2014-6-07 16:00:15,1748876,77,81,check-in,
2014-6-07 16:00:16,1291721,77,81,check-in,
2014-6-07 16:00:16,2059961,68,34,check-in,
2014-6-07 16:00:16,885725,77,81,check-in,
2014-6-07 16:00:18,1119879,56,43,check-in,
2014-6-07 16:00:19,1587140,56,43,check-in,
2014-6-07 16:00:19,1862230,56,43,check-in,
2014-6-07 16:00:20,1279087,90,38,check-in,
2014-6-07 16:00:21,1389673,59,26,check-in,
2014-6-07 16:00:21,20986,44,69,check-in,
2014-6-07 16:00:21,889064,48,78,check-in,
2014-6-07 16:00:22,1400270,59,26,check-in,
2014-6-07 16:00:22,1883384,44,69,check-in,
2014-6-07 16:00:22,2056082,44,69,check-in,
2014-6-07 16:00:22,569764,59,26,check-in,
2014-6-07 16:00:22,835984,59,26,check-in,
2014-6-07 16:00:23,1920627,24,45,check-in,
2014-6-07 16:00:24,1572923,63,87,check-in,
2014-6-07 16:00:24,1591549,63,87,check-in,
2014-6-07 16:00:24,1710455,48,78,check-in,
2014-6-07 16:00:24,2038593,63,87,check-in,
2014-6-07 16:00:24,317167,24,45,check-in,
2014-6-07 16:00:24,613690,63,87,check-in,
2014-6-07 16:00:25,732210,63,87,check-in,
2014-6-07 16:00:25,864018,48,78,check-in,
2014-6-07 16:00:26,1283756,63,87,check-in,
2014-6-07 16:00:26,1296711,63,87,check-in,
2014-6-07 16:00:26,1667329,63,87,check-in,
2014-6-07 16:00:26,1738445,63,87,check-in,
2014-6-07 16:00:26,178026,63,87,check-in,
2014-6-07 16:00:26,335779,63,87,check-in,
2014-6-07 16:00:28,437077,15,27,check-in,
2014-6-07 16:00:30,855712,59,26,check-in,
2014-6-07 16:00:32,1260679,66,16,check-in,
2014-6-07 16:00:32,938712,66,16,check-in,
2014-6-07 16:00:33,339461,66,16,check-in,
2014-6-07 16:00:34,1762673,59,26,check-in,
2014-6-07 16:00:34,1808584,59,26,check-in,
2014-6-07 16:00:34,244005,59,26,check-in,
2014-6-07 16:00:34,487563,59,26,check-in,
2014-6-07 16:00:35,577571,37,60,check-in,
2014-6-07 16:00:36,110075,11,47,check-in,
2014-6-07 16:00:36,986641,37,60,check-in,
2014-6-07 16:00:38,1344899,44,86,check-in,
2014-6-07 16:00:41,2016064,81,87,check-in,
2014-6-07 16:00:42,1197119,81,87,check-in,
2014-6-07 16:00:42,175598,81,87,check-in,
2014-6-07 16:00:42,630256,81,87,check-in,
2014-6-07 16:00:43,1084500,24,45,check-in,
2014-6-07 16:00:43,1638566,24,45,check-in,
2014-6-07 16:00:43,1944495,24,45,check-in,
2014-6-07 16:00:43,242900,24,45,check-in,
2014-6-07 16:00:44,644244,24,45,check-in,
2014-6-07 16:00:45,1111309,11,47,check-in,
2014-6-07 16:00:46,1128912,11,47,check-in,
2014-6-07 16:00:46,131876,15,27,check-in,
2014-6-07 16:00:46,1357973,15,27,check-in,
2014-6-07 16:00:46,1508923,15,27,check-in,
2014-6-07 16:00:46,1549219,15,27,check-in,
2014-6-07 16:00:46,38492,15,27,check-in,
2014-6-07 16:00:46,733140,15,27,check-in,
2014-6-07 16:00:46,805298,15,27,check-in,
2014-6-07 16:00:46,821075,15,27,check-in,
2014-6-07 16:00:47,1434808,37,42,check-in,
2014-6-07 16:00:47,806422,11,47,check-in,
2014-6-07 16:00:48,1072884,44,69,check-in,
2014-6-07 16:00:48,1558970,77,81,check-in,
2014-6-07 16:00:48,1940907,63,87,check-in,
2014-6-07 16:00:48,28804,37,42,check-in,
2014-6-07 16:00:48,660201,37,42,check-in,
2014-6-07 16:00:49,1962802,90,38,check-in,
2014-6-07 16:00:49,250430,81,87,check-in,
2014-6-07 16:00:50,137252,90,38,check-in,
2014-6-07 16:00:50,1678482,81,87,check-in,
2014-6-07 16:00:50,2049817,81,87,check-in,
2014-6-07 16:00:50,352434,44,69,check-in,
2014-6-07 16:00:50,405002,81,87,check-in,
2014-6-07 16:00:50,524889,90,38,check-in,
2014-6-07 16:00:56,1394572,43,17,check-in,
2014-6-07 16:00:57,2027515,24,45,check-in,
2014-6-07 16:00:57,581500,43,17,check-in,
2014-6-07 16:00:57,872624,24,45,check-in,
2014-6-07 16:00:58,176423,37,42,check-in,
2014-6-07 16:00:58,982081,43,17,check-in,
2014-6-07 16:00:59,1109022,66,28,check-in,
2014-6-07 16:00:59,1140789,37,42,check-in,
2014-6-07 16:00:59,1180904,66,28,check-in,
2014-6-07 16:00:59,1272013,66,28,check-in,
2014-6-07 16:00:59,178111,66,28,check-in,
2014-6-07 16:01:00,1251137,66,28,check-in,
2014-6-07 16:01:03,404087,90,38,check-in,
2014-6-07 16:01:05,181166,87,48,check-in,
2014-6-07 16:01:06,1290405,87,48,check-in,
2014-6-07 16:01:06,2070089,87,48,check-in,
2014-6-07 16:01:06,295158,87,48,check-in,
2014-6-07 16:01:07,1511073,44,86,check-in,
2014-6-07 16:01:08,1406132,88,76,check-in,
2014-6-07 16:01:08,1518969,87,79,check-in,
2014-6-07 16:01:08,1656654,44,86,check-in,
2014-6-07 16:01:08,2000882,88,76,check-in,
2014-6-07 16:01:08,2006664,44,69,check-in,
2014-6-07 16:01:08,200818,88,76,check-in,
2014-6-07 16:01:08,2070430,88,76,check-in,
2014-6-07 16:01:08,2679,88,76,check-in,
2014-6-07 16:01:08,348630,88,76,check-in,
2014-6-07 16:01:08,422105,88,76,check-in,
2014-6-07 16:01:08,572516,88,76,check-in,
2014-6-07 16:01:08,580137,88,76,check-in,
2014-6-07 16:01:09,1277112,44,69,check-in,
2014-6-07 16:01:09,1282103,44,69,check-in,
2014-6-07 16:01:09,1382909,44,86,check-in,
2014-6-07 16:01:09,1675566,44,69,check-in,
2014-6-07 16:01:09,1912459,87,79,check-in,
2014-6-07 16:01:09,885164,44,69,check-in,
2014-6-07 16:01:10,1309149,37,78,check-in,
2014-6-07 16:01:10,1476342,37,78,check-in,
2014-6-07 16:01:14,1082022,37,67,check-in,
2014-6-07 16:01:14,1732032,37,67,check-in,
2014-6-07 16:01:15,266345,37,67,check-in,
2014-6-07 16:01:15,7639,37,67,check-in,
2014-6-07 16:01:16,828414,66,16,check-in,
2014-6-07 16:01:17,596000,66,16,check-in,
2014-6-07 16:01:20,439907,43,6,check-in,
2014-6-07 16:01:21,1167255,48,78,check-in,
2014-6-07 16:01:21,1693244,48,78,check-in,
2014-6-07 16:01:21,1887849,48,78,check-in,
2014-6-07 16:01:25,2035400,37,60,check-in,
2014-6-07 16:01:28,1078883,81,92,check-in,
2014-6-07 16:01:28,1617284,24,45,check-in,
2014-6-07 16:01:28,398292,44,86,check-in,
2014-6-07 16:01:29,1659807,81,92,check-in,
2014-6-07 16:01:30,309261,24,45,check-in,
2014-6-07 16:01:31,1931591,24,45,check-in,
2014-6-07 16:01:31,33136,43,17,check-in,
2014-6-07 16:01:32,1295719,37,60,check-in,
2014-6-07 16:01:32,1416805,44,69,check-in,
2014-6-07 16:01:32,1576656,44,69,check-in,
2014-6-07 16:01:32,1744789,44,69,check-in,
2014-6-07 16:01:32,1765880,37,60,check-in,
2014-6-07 16:01:32,1880893,44,69,check-in,
2014-6-07 16:01:32,31954,24,45,check-in,
2014-6-07 16:01:32,910911,37,60,check-in,
