TimeStamp,id,Y,X,type,GroupId
2014-6-07 21:00:08,51389,43,17,check-in,
2014-6-07 21:00:08,516710,43,17,check-in,
2014-6-07 21:00:09,1814691,43,17,check-in,
2014-6-07 21:00:10,1533281,43,17,check-in,
2014-6-07 21:00:10,2085735,43,17,check-in,
2014-6-07 21:00:10,377926,43,17,check-in,
2014-6-07 21:00:10,688908,43,17,check-in,
2014-6-07 21:00:11,1082022,44,69,check-in,
2014-6-07 21:00:11,1732032,44,69,check-in,
2014-6-07 21:00:12,266345,44,69,check-in,
2014-6-07 21:00:13,7639,44,69,check-in,
2014-6-07 21:00:16,1595318,15,27,check-in,
2014-6-07 21:00:28,1069800,24,45,check-in,
2014-6-07 21:00:29,1473900,24,45,check-in,
2014-6-07 21:00:38,670320,43,17,check-in,
2014-6-07 21:00:38,940341,43,17,check-in,
2014-6-07 21:00:39,1749109,48,87,check-in,
2014-6-07 21:00:41,49375,44,86,check-in,
2014-6-07 21:00:42,903262,90,38,check-in,
2014-6-07 21:00:43,137622,44,69,check-in,
2014-6-07 21:00:43,1843430,90,38,check-in,
2014-6-07 21:00:44,1336065,90,38,check-in,
2014-6-07 21:00:44,1436267,90,38,check-in,
2014-6-07 21:00:44,224350,90,38,check-in,
2014-6-07 21:00:44,567534,90,38,check-in,
2014-6-07 21:00:44,956264,90,38,check-in,
2014-6-07 21:00:47,1353156,24,45,check-in,
2014-6-07 21:00:47,591107,24,45,check-in,
2014-6-07 21:00:48,1233506,24,45,check-in,
2014-6-07 21:00:48,1273322,24,45,check-in,
2014-6-07 21:00:49,1560231,84,73,check-in,
2014-6-07 21:00:50,1450327,84,73,check-in,
2014-6-07 21:00:53,1047819,67,17,check-in,
2014-6-07 21:00:53,449821,67,17,check-in,
2014-6-07 21:00:54,480467,67,17,check-in,
2014-6-07 21:00:56,186726,43,17,check-in,
2014-6-07 21:00:56,773058,43,17,check-in,
2014-6-07 21:00:56,934929,43,17,check-in,
2014-6-07 21:00:57,232689,43,17,check-in,
2014-6-07 21:00:58,1115809,48,78,check-in,
2014-6-07 21:00:58,1372248,48,78,check-in,
2014-6-07 21:00:58,1426039,44,86,check-in,
2014-6-07 21:00:58,1585018,48,78,check-in,
2014-6-07 21:00:58,1766909,48,78,check-in,
2014-6-07 21:00:58,1867519,48,78,check-in,
2014-6-07 21:00:58,1995388,44,86,check-in,
2014-6-07 21:00:58,332770,48,78,check-in,
2014-6-07 21:00:58,69337,44,86,check-in,
2014-6-07 21:00:59,1046264,44,86,check-in,
2014-6-07 21:00:59,727222,63,87,check-in,
2014-6-07 21:01:00,670536,63,87,check-in,
2014-6-07 21:01:01,1645255,87,48,check-in,
2014-6-07 21:01:01,233174,87,48,check-in,
2014-6-07 21:01:02,1924147,87,48,check-in,
2014-6-07 21:01:03,643918,33,32,check-in,
2014-6-07 21:01:04,1048798,33,32,check-in,
2014-6-07 21:01:04,248178,33,32,check-in,
2014-6-07 21:01:05,918404,33,32,check-in,
2014-6-07 21:01:07,1616474,90,38,check-in,
2014-6-07 21:01:07,1627198,90,38,check-in,
2014-6-07 21:01:08,1696753,90,38,check-in,
2014-6-07 21:01:09,1388440,63,87,check-in,
2014-6-07 21:01:12,1033375,81,92,check-in,
2014-6-07 21:01:12,1052920,81,92,check-in,
2014-6-07 21:01:12,1215996,81,92,check-in,
2014-6-07 21:01:28,504575,44,86,check-in,
2014-6-07 21:01:29,1155666,44,86,check-in,
2014-6-07 21:01:30,1528551,44,86,check-in,
2014-6-07 21:01:30,1612730,44,86,check-in,
2014-6-07 21:01:30,299728,44,86,check-in,
2014-6-07 21:01:30,798854,44,86,check-in,
2014-6-07 21:01:31,1012919,37,42,check-in,
2014-6-07 21:01:31,1870829,48,78,check-in,
2014-6-07 21:01:31,410439,37,42,check-in,
2014-6-07 21:01:32,1102616,37,42,check-in,
2014-6-07 21:01:32,1586611,37,42,check-in,
2014-6-07 21:01:32,1646028,37,42,check-in,
2014-6-07 21:01:32,233092,37,42,check-in,
2014-6-07 21:01:32,983170,48,78,check-in,
2014-6-07 21:01:33,1398362,37,42,check-in,
2014-6-07 21:01:33,1674281,48,78,check-in,
2014-6-07 21:01:38,1143856,48,78,check-in,
2014-6-07 21:01:38,1223310,48,78,check-in,
2014-6-07 21:01:38,1530719,44,69,check-in,
2014-6-07 21:01:38,1537207,48,78,check-in,
2014-6-07 21:01:38,580785,48,78,check-in,
2014-6-07 21:01:39,1267918,48,78,check-in,
2014-6-07 21:01:39,2065364,44,69,check-in,
2014-6-07 21:01:39,838917,48,78,check-in,
2014-6-07 21:01:40,1185012,44,69,check-in,
2014-6-07 21:01:40,331284,44,69,check-in,
2014-6-07 21:01:50,943665,44,69,check-in,
2014-6-07 21:01:54,860772,44,86,check-in,
2014-6-07 21:01:55,1059914,44,86,check-in,
2014-6-07 21:01:56,1227009,44,86,check-in,
2014-6-07 21:01:56,461824,67,17,check-in,
2014-6-07 21:01:56,866988,67,17,check-in,
2014-6-07 21:01:58,1381070,11,47,check-in,
2014-6-07 21:01:59,1611783,11,47,check-in,
2014-6-07 21:02:03,1020918,87,48,check-in,
2014-6-07 21:02:03,1042844,87,48,check-in,
2014-6-07 21:02:03,1044979,87,48,check-in,
2014-6-07 21:02:03,1045438,87,48,check-in,
2014-6-07 21:02:03,1094071,87,48,check-in,
2014-6-07 21:02:03,1099240,87,48,check-in,
2014-6-07 21:02:03,1146036,87,48,check-in,
2014-6-07 21:02:03,1226244,87,48,check-in,
2014-6-07 21:02:03,1260302,87,48,check-in,
2014-6-07 21:02:03,1306895,88,83,check-in,
2014-6-07 21:02:03,1376451,87,48,check-in,
2014-6-07 21:02:03,1377344,88,83,check-in,
2014-6-07 21:02:03,13876,87,48,check-in,
2014-6-07 21:02:03,1447965,87,48,check-in,
2014-6-07 21:02:03,1509530,88,83,check-in,
2014-6-07 21:02:03,1578816,87,48,check-in,
2014-6-07 21:02:03,1670710,87,48,check-in,
2014-6-07 21:02:03,167351,87,48,check-in,
2014-6-07 21:02:03,1781719,87,48,check-in,
2014-6-07 21:02:03,1846909,87,48,check-in,
2014-6-07 21:02:03,2026701,87,48,check-in,
2014-6-07 21:02:03,215461,88,83,check-in,
2014-6-07 21:02:03,341755,87,48,check-in,
2014-6-07 21:02:03,620091,87,48,check-in,
2014-6-07 21:02:03,668651,87,48,check-in,
2014-6-07 21:02:03,780030,87,48,check-in,
2014-6-07 21:02:03,807810,87,48,check-in,
2014-6-07 21:02:04,1200871,88,83,check-in,
2014-6-07 21:02:04,1359311,88,83,check-in,
2014-6-07 21:02:04,1632736,88,83,check-in,
2014-6-07 21:02:04,1670996,88,83,check-in,
2014-6-07 21:02:04,1817186,88,83,check-in,
2014-6-07 21:02:04,182619,88,83,check-in,
2014-6-07 21:02:04,1964777,87,48,check-in,
2014-6-07 21:02:04,224120,88,83,check-in,
2014-6-07 21:02:04,493160,88,83,check-in,
2014-6-07 21:02:04,507059,88,83,check-in,
2014-6-07 21:02:04,525407,88,83,check-in,
2014-6-07 21:02:04,630581,88,83,check-in,
2014-6-07 21:02:04,785897,88,83,check-in,
2014-6-07 21:02:04,807358,88,83,check-in,
2014-6-07 21:02:04,864696,88,83,check-in,
2014-6-07 21:02:05,1023506,87,48,check-in,
2014-6-07 21:02:05,115010,88,83,check-in,
2014-6-07 21:02:05,1315476,88,83,check-in,
2014-6-07 21:02:05,1333734,88,83,check-in,
2014-6-07 21:02:05,1364377,88,83,check-in,
2014-6-07 21:02:05,1397795,88,83,check-in,
2014-6-07 21:02:05,1405420,88,83,check-in,
2014-6-07 21:02:05,1407198,88,83,check-in,
2014-6-07 21:02:05,1416697,88,83,check-in,
2014-6-07 21:02:05,1484712,88,83,check-in,
2014-6-07 21:02:05,1664490,88,83,check-in,
2014-6-07 21:02:05,170586,88,83,check-in,
2014-6-07 21:02:05,1796805,87,48,check-in,
2014-6-07 21:02:05,1867788,88,83,check-in,
2014-6-07 21:02:05,1877109,88,83,check-in,
2014-6-07 21:02:05,1914163,88,83,check-in,
2014-6-07 21:02:05,1937981,88,83,check-in,
2014-6-07 21:02:05,2025597,88,83,check-in,
2014-6-07 21:02:05,2048195,88,83,check-in,
2014-6-07 21:02:05,454363,87,48,check-in,
2014-6-07 21:02:05,516060,87,48,check-in,
2014-6-07 21:02:05,620366,88,83,check-in,
2014-6-07 21:02:05,641876,88,83,check-in,
2014-6-07 21:02:05,695426,88,83,check-in,
2014-6-07 21:02:05,722741,87,48,check-in,
2014-6-07 21:02:05,75552,87,48,check-in,
2014-6-07 21:02:05,762473,87,48,check-in,
2014-6-07 21:02:05,772800,88,83,check-in,
2014-6-07 21:02:05,782566,88,83,check-in,
2014-6-07 21:02:05,831214,88,83,check-in,
2014-6-07 21:02:05,889616,87,48,check-in,
2014-6-07 21:02:08,1431688,44,86,check-in,
2014-6-07 21:02:08,1699374,44,86,check-in,
2014-6-07 21:02:08,1815356,44,86,check-in,
2014-6-07 21:02:09,809231,44,86,check-in,
2014-6-07 21:02:11,1851962,15,27,check-in,
2014-6-07 21:02:11,2082376,15,27,check-in,
2014-6-07 21:02:11,588816,15,27,check-in,
2014-6-07 21:02:11,688449,15,27,check-in,
2014-6-07 21:02:12,747550,15,27,check-in,
2014-6-07 21:02:18,111229,48,78,check-in,
2014-6-07 21:02:18,1164697,48,78,check-in,
2014-6-07 21:02:18,1281365,48,78,check-in,
2014-6-07 21:02:18,694152,48,78,check-in,
2014-6-07 21:02:18,784943,48,78,check-in,
2014-6-07 21:02:19,1823941,48,78,check-in,
2014-6-07 21:02:20,1733393,48,78,check-in,
2014-6-07 21:02:20,252841,48,78,check-in,
2014-6-07 21:02:22,2087553,48,78,check-in,
2014-6-07 21:02:23,704004,48,78,check-in,
2014-6-07 21:02:24,1527648,48,78,check-in,
2014-6-07 21:02:24,1998550,48,78,check-in,
2014-6-07 21:02:24,365242,43,6,check-in,
2014-6-07 21:02:25,1109173,43,6,check-in,
2014-6-07 21:02:25,696335,44,69,check-in,
2014-6-07 21:02:26,788735,44,69,check-in,
2014-6-07 21:02:27,1030776,44,69,check-in,
2014-6-07 21:02:27,1418908,44,69,check-in,
2014-6-07 21:02:29,1877839,63,87,check-in,
2014-6-07 21:02:30,1643608,63,87,check-in,
2014-6-07 21:02:38,1295158,66,28,check-in,
2014-6-07 21:02:38,1743350,66,28,check-in,
2014-6-07 21:02:38,194084,66,16,check-in,
2014-6-07 21:02:38,1952341,66,28,check-in,
2014-6-07 21:02:38,939374,66,16,check-in,
2014-6-07 21:02:39,1023869,66,16,check-in,
2014-6-07 21:02:39,1738212,66,28,check-in,
2014-6-07 21:02:40,1931591,77,81,check-in,
2014-6-07 21:02:41,309261,77,81,check-in,
2014-6-07 21:02:41,31954,77,81,check-in,
2014-6-07 21:02:44,1010841,48,78,check-in,
2014-6-07 21:02:44,1251853,48,78,check-in,
2014-6-07 21:02:44,1661533,48,78,check-in,
2014-6-07 21:02:44,2087150,48,78,check-in,
2014-6-07 21:02:44,262364,48,78,check-in,
2014-6-07 21:02:44,72042,48,78,check-in,
2014-6-07 21:02:44,829904,48,78,check-in,
2014-6-07 21:02:44,967020,48,78,check-in,
2014-6-07 21:02:53,2023353,66,28,check-in,
2014-6-07 21:02:55,1732916,24,45,check-in,
2014-6-07 21:02:55,1855131,24,45,check-in,
2014-6-07 21:02:56,2015125,24,45,check-in,
2014-6-07 21:02:57,1205101,24,45,check-in,
2014-6-07 21:02:57,2046363,24,45,check-in,
2014-6-07 21:02:57,2059961,15,27,check-in,
2014-6-07 21:03:06,2077712,54,23,check-in,
2014-6-07 21:03:07,1941919,37,67,check-in,
2014-6-07 21:03:07,339736,37,67,check-in,
2014-6-07 21:03:07,672425,54,23,check-in,
2014-6-07 21:03:08,1285841,48,87,check-in,
2014-6-07 21:03:08,1472915,48,87,check-in,
2014-6-07 21:03:08,1586280,37,67,check-in,
2014-6-07 21:03:09,1088607,37,67,check-in,
2014-6-07 21:03:09,1928560,48,87,check-in,
2014-6-07 21:03:09,204640,48,87,check-in,
2014-6-07 21:03:09,737440,37,67,check-in,
2014-6-07 21:03:10,953651,48,87,check-in,
2014-6-07 21:03:11,999107,43,17,check-in,
2014-6-07 21:03:18,245129,54,23,check-in,
2014-6-07 21:03:18,640904,54,23,check-in,
2014-6-07 21:03:19,496679,54,23,check-in,
2014-6-07 21:03:19,806371,15,27,check-in,
2014-6-07 21:03:20,11297,15,27,check-in,
2014-6-07 21:03:22,2037595,66,16,check-in,
2014-6-07 21:03:23,769234,66,16,check-in,
2014-6-07 21:03:24,1475524,90,38,check-in,
2014-6-07 21:03:24,150987,66,16,check-in,
2014-6-07 21:03:24,959623,66,16,check-in,
