TimeStamp,id,Y,X,type,GroupId
2014-6-06 20:00:02,1228908,66,28,check-in,
2014-6-06 20:00:02,198823,66,28,check-in,
2014-6-06 20:00:02,467470,66,28,check-in,
2014-6-06 20:00:03,1217836,66,28,check-in,
2014-6-06 20:00:03,1906865,66,28,check-in,
2014-6-06 20:00:04,408230,66,28,check-in,
2014-6-06 20:00:04,813863,66,28,check-in,
2014-6-06 20:00:11,129457,33,32,check-in,
2014-6-06 20:00:11,835642,33,32,check-in,
2014-6-06 20:00:11,494296,33,32,check-in,
2014-6-06 20:00:12,1495961,33,32,check-in,
2014-6-06 20:00:13,1025781,43,17,check-in,
2014-6-06 20:00:35,1134424,43,17,check-in,
2014-6-06 20:00:35,85750,43,17,check-in,
2014-6-06 20:00:35,427493,43,17,check-in,
2014-6-06 20:00:35,2091426,43,17,check-in,
2014-6-06 20:00:36,49375,43,17,check-in,
2014-6-06 20:00:37,1181215,43,17,check-in,
2014-6-06 20:00:50,1234191,44,69,check-in,
2014-6-06 20:00:50,885675,44,69,check-in,
2014-6-06 20:01:03,1564534,63,87,check-in,
2014-6-06 20:01:03,2018684,63,87,check-in,
2014-6-06 20:01:03,797317,63,87,check-in,
2014-6-06 20:01:04,464830,63,87,check-in,
2014-6-06 20:01:05,2041384,63,87,check-in,
2014-6-06 20:01:05,821251,63,87,check-in,
2014-6-06 20:01:05,1626169,44,69,check-in,
2014-6-06 20:01:12,263633,67,17,check-in,
2014-6-06 20:01:13,999107,67,17,check-in,
2014-6-06 20:01:14,1638051,67,17,check-in,
2014-6-06 20:01:14,1505024,67,17,check-in,
2014-6-06 20:01:16,2016150,37,42,check-in,
2014-6-06 20:01:17,1438698,37,42,check-in,
2014-6-06 20:01:18,455219,37,42,check-in,
2014-6-06 20:01:18,308387,37,42,check-in,
2014-6-06 20:01:18,1233318,37,42,check-in,
2014-6-06 20:01:19,714084,48,87,check-in,
2014-6-06 20:01:20,1199860,48,87,check-in,
2014-6-06 20:01:21,1870869,48,87,check-in,
2014-6-06 20:01:26,1267918,88,76,check-in,
2014-6-06 20:01:27,1223310,88,76,check-in,
2014-6-06 20:01:27,838917,88,76,check-in,
2014-6-06 20:01:27,1143856,88,76,check-in,
2014-6-06 20:01:27,1537207,88,76,check-in,
2014-6-06 20:01:27,580785,88,76,check-in,
2014-6-06 20:01:31,1613963,44,69,check-in,
2014-6-06 20:01:31,2065364,24,45,check-in,
2014-6-06 20:01:32,1356646,44,69,check-in,
2014-6-06 20:01:32,1586794,44,69,check-in,
2014-6-06 20:01:32,2085655,43,17,check-in,
2014-6-06 20:01:32,331284,24,45,check-in,
2014-6-06 20:01:32,1185012,24,45,check-in,
2014-6-06 20:01:33,1914254,43,17,check-in,
2014-6-06 20:01:33,1607917,44,69,check-in,
2014-6-06 20:01:34,703402,43,17,check-in,
2014-6-06 20:01:34,1205461,44,69,check-in,
2014-6-06 20:01:36,1400744,86,85,check-in,
2014-6-06 20:01:36,1502547,86,85,check-in,
2014-6-06 20:01:36,1209234,86,85,check-in,
2014-6-06 20:01:38,1088533,43,17,check-in,
2014-6-06 20:01:43,959623,48,78,check-in,
2014-6-06 20:01:44,180539,48,78,check-in,
2014-6-06 20:01:44,310080,48,78,check-in,
2014-6-06 20:01:44,2059961,48,78,check-in,
2014-6-06 20:01:44,1330769,48,78,check-in,
2014-6-06 20:01:45,2017643,78,43,check-in,
2014-6-06 20:01:45,532424,78,43,check-in,
2014-6-06 20:01:46,1469128,78,43,check-in,
2014-6-06 20:01:47,241972,48,87,check-in,
2014-6-06 20:01:47,1875935,48,87,check-in,
2014-6-06 20:01:47,1177549,48,87,check-in,
2014-6-06 20:01:47,673451,48,87,check-in,
2014-6-06 20:01:47,910527,48,87,check-in,
2014-6-06 20:01:47,419467,78,43,check-in,
2014-6-06 20:01:47,865155,44,86,check-in,
2014-6-06 20:01:47,509441,44,86,check-in,
2014-6-06 20:01:48,805298,24,45,check-in,
2014-6-06 20:01:48,733140,24,45,check-in,
2014-6-06 20:01:48,131876,24,45,check-in,
2014-6-06 20:01:48,710414,48,87,check-in,
2014-6-06 20:01:48,579220,48,87,check-in,
2014-6-06 20:01:48,1730554,48,87,check-in,
2014-6-06 20:01:48,511389,44,86,check-in,
2014-6-06 20:01:49,959427,44,86,check-in,
2014-6-06 20:01:49,477978,44,86,check-in,
2014-6-06 20:01:49,1753118,44,86,check-in,
2014-6-06 20:01:49,743963,44,86,check-in,
2014-6-06 20:01:49,1549219,24,45,check-in,
2014-6-06 20:01:49,1508923,24,45,check-in,
2014-6-06 20:01:49,821075,24,45,check-in,
2014-6-06 20:01:50,591150,66,28,check-in,
2014-6-06 20:01:50,1442611,66,28,check-in,
2014-6-06 20:01:50,1586378,66,28,check-in,
2014-6-06 20:01:50,38492,24,45,check-in,
2014-6-06 20:01:50,1357973,24,45,check-in,
2014-6-06 20:01:51,1489451,66,28,check-in,
2014-6-06 20:01:52,1954188,66,28,check-in,
2014-6-06 20:02:00,1152233,48,87,check-in,
2014-6-06 20:02:01,1234713,48,87,check-in,
2014-6-06 20:02:02,642982,48,87,check-in,
2014-6-06 20:02:02,841015,48,87,check-in,
2014-6-06 20:02:02,984199,48,87,check-in,
2014-6-06 20:02:02,1231028,48,87,check-in,
2014-6-06 20:02:02,229952,48,87,check-in,
2014-6-06 20:02:02,598158,48,87,check-in,
2014-6-06 20:02:03,1048262,48,87,check-in,
2014-6-06 20:02:04,997940,48,87,check-in,
2014-6-06 20:02:07,268856,24,45,check-in,
2014-6-06 20:02:07,367517,24,45,check-in,
2014-6-06 20:02:08,1494148,24,45,check-in,
2014-6-06 20:02:09,1325405,24,45,check-in,
2014-6-06 20:02:09,1711423,44,69,check-in,
2014-6-06 20:02:10,686826,44,69,check-in,
2014-6-06 20:02:10,1385557,44,69,check-in,
2014-6-06 20:02:10,2011396,66,16,check-in,
2014-6-06 20:02:12,943291,24,45,check-in,
2014-6-06 20:02:13,121980,24,45,check-in,
2014-6-06 20:02:14,1324567,90,38,check-in,
2014-6-06 20:02:15,1196711,90,38,check-in,
2014-6-06 20:02:15,1713404,90,38,check-in,
2014-6-06 20:02:15,64304,90,38,check-in,
2014-6-06 20:02:15,1687201,90,38,check-in,
2014-6-06 20:02:17,383251,56,43,check-in,
2014-6-06 20:02:18,1836866,43,17,check-in,
2014-6-06 20:02:18,931476,43,17,check-in,
2014-6-06 20:02:18,353069,43,17,check-in,
2014-6-06 20:02:18,963448,43,17,check-in,
2014-6-06 20:02:18,1751670,43,17,check-in,
2014-6-06 20:02:18,1401128,56,43,check-in,
2014-6-06 20:02:19,2028347,56,43,check-in,
2014-6-06 20:02:32,1574967,48,78,check-in,
2014-6-06 20:02:33,1812068,48,78,check-in,
2014-6-06 20:02:33,1737013,48,78,check-in,
2014-6-06 20:02:34,450819,48,78,check-in,
2014-6-06 20:02:36,2081231,48,78,check-in,
2014-6-06 20:02:36,580461,48,78,check-in,
2014-6-06 20:02:36,1522107,48,78,check-in,
2014-6-06 20:02:37,338530,48,78,check-in,
2014-6-06 20:02:40,525323,24,45,check-in,
2014-6-06 20:02:40,1728432,24,45,check-in,
2014-6-06 20:02:40,1326471,24,45,check-in,
