TimeStamp,id,Y,X,type,GroupId
2014-6-06 19:00:05,2000496,37,78,check-in,
2014-6-06 19:00:06,2047233,37,78,check-in,
2014-6-06 19:00:08,1767836,11,47,check-in,
2014-6-06 19:00:09,1525103,33,32,check-in,
2014-6-06 19:00:10,445806,33,32,check-in,
2014-6-06 19:00:10,958886,33,32,check-in,
2014-6-06 19:00:10,1089790,33,32,check-in,
2014-6-06 19:00:12,704004,24,45,check-in,
2014-6-06 19:00:13,1998550,24,45,check-in,
2014-6-06 19:00:13,2087553,24,45,check-in,
2014-6-06 19:00:13,1527648,24,45,check-in,
2014-6-06 19:00:14,561890,43,17,check-in,
2014-6-06 19:00:14,1803705,43,17,check-in,
2014-6-06 19:00:15,841015,63,87,check-in,
2014-6-06 19:00:15,1152233,63,87,check-in,
2014-6-06 19:00:15,602428,43,17,check-in,
2014-6-06 19:00:15,618278,43,17,check-in,
2014-6-06 19:00:16,1234713,63,87,check-in,
2014-6-06 19:00:16,1843348,44,69,check-in,
2014-6-06 19:00:16,1783991,44,69,check-in,
2014-6-06 19:00:16,486500,44,69,check-in,
2014-6-06 19:00:17,1231028,63,87,check-in,
2014-6-06 19:00:17,642982,63,87,check-in,
2014-6-06 19:00:17,229952,63,87,check-in,
2014-6-06 19:00:17,598158,63,87,check-in,
2014-6-06 19:00:17,1713869,44,69,check-in,
2014-6-06 19:00:17,1286480,44,69,check-in,
2014-6-06 19:00:17,1009525,48,78,check-in,
2014-6-06 19:00:17,171536,48,78,check-in,
2014-6-06 19:00:18,1309481,44,69,check-in,
2014-6-06 19:00:18,1027276,66,16,check-in,
2014-6-06 19:00:19,1104264,66,16,check-in,
2014-6-06 19:00:20,80019,66,28,check-in,
2014-6-06 19:00:20,618526,66,28,check-in,
2014-6-06 19:00:20,596157,66,16,check-in,
2014-6-06 19:00:20,1566005,66,16,check-in,
2014-6-06 19:00:21,186115,44,69,check-in,
2014-6-06 19:00:21,18745,44,69,check-in,
2014-6-06 19:00:21,1811210,44,69,check-in,
2014-6-06 19:00:21,671567,44,69,check-in,
2014-6-06 19:00:21,900405,66,28,check-in,
2014-6-06 19:00:21,2050707,24,45,check-in,
2014-6-06 19:00:21,285368,24,45,check-in,
2014-6-06 19:00:22,484335,24,45,check-in,
2014-6-06 19:00:22,1947415,66,28,check-in,
2014-6-06 19:00:22,419953,66,28,check-in,
2014-6-06 19:00:23,1738212,44,69,check-in,
2014-6-06 19:00:23,1952341,44,69,check-in,
2014-6-06 19:00:23,1295158,44,69,check-in,
2014-6-06 19:00:23,1743350,44,69,check-in,
2014-6-06 19:00:33,17914,87,48,check-in,
2014-6-06 19:00:36,1784467,49,16,check-in,
2014-6-06 19:00:37,766528,49,16,check-in,
2014-6-06 19:00:37,667963,44,69,check-in,
2014-6-06 19:00:38,127426,44,69,check-in,
2014-6-06 19:00:38,1117699,44,69,check-in,
2014-6-06 19:00:44,1155666,33,32,check-in,
2014-6-06 19:00:45,1612730,33,32,check-in,
2014-6-06 19:00:45,798854,33,32,check-in,
2014-6-06 19:00:45,1528551,33,32,check-in,
2014-6-06 19:00:45,504575,33,32,check-in,
2014-6-06 19:00:45,299728,33,32,check-in,
2014-6-06 19:00:47,718869,66,16,check-in,
2014-6-06 19:00:47,1216041,66,16,check-in,
2014-6-06 19:00:47,1594971,43,17,check-in,
2014-6-06 19:00:48,1579187,43,17,check-in,
2014-6-06 19:00:48,36752,43,17,check-in,
2014-6-06 19:00:48,1795292,43,17,check-in,
2014-6-06 19:00:48,943772,63,87,check-in,
2014-6-06 19:00:48,822936,63,87,check-in,
2014-6-06 19:00:48,2025656,66,16,check-in,
2014-6-06 19:00:52,1835505,44,86,check-in,
2014-6-06 19:00:53,345382,44,86,check-in,
2014-6-06 19:00:53,288909,44,86,check-in,
2014-6-06 19:00:57,1897980,24,45,check-in,
2014-6-06 19:00:58,801862,24,45,check-in,
2014-6-06 19:00:58,432283,24,45,check-in,
2014-6-06 19:00:58,258503,24,45,check-in,
2014-6-06 19:01:06,1001822,66,16,check-in,
2014-6-06 19:01:06,705542,66,16,check-in,
2014-6-06 19:01:06,1501359,66,16,check-in,
2014-6-06 19:01:07,76731,48,78,check-in,
2014-6-06 19:01:08,1088533,15,27,check-in,
2014-6-06 19:01:08,391338,48,78,check-in,
2014-6-06 19:01:11,1118070,87,48,check-in,
2014-6-06 19:01:12,1233136,87,48,check-in,
2014-6-06 19:01:13,784784,87,48,check-in,
2014-6-06 19:01:13,1007980,87,48,check-in,
