TimeStamp,id,Y,X,type,GroupId
2014-6-06 12:00:01,1400744,84,73,check-in,
2014-6-06 12:00:01,108944,37,78,check-in,
  2014-6-06 12:00:01,365286,37,78,check-in,
2014-6-06 12:00:02,1502547,84,73,check-in,
2014-6-06 12:00:05,1705011,84,73,check-in,
2014-6-06 12:00:05,204057,84,73,check-in,
2014-6-06 12:00:06,73415,84,73,check-in,
2014-6-06 12:00:07,105151,15,27,check-in,
2014-6-06 12:00:07,1346459,63,87,check-in,
2014-6-06 12:00:07,1330734,84,73,check-in,
2014-6-06 12:00:07,73245,84,73,check-in,
2014-6-06 12:00:07,1960538,48,78,check-in,
2014-6-06 12:00:07,1346148,48,78,check-in,
2014-6-06 12:00:07,783306,48,78,check-in,
2014-6-06 12:00:08,2089746,48,78,check-in,
2014-6-06 12:00:08,1731611,48,78,check-in,
2014-6-06 12:00:08,1118450,48,78,check-in,
2014-6-06 12:00:08,723424,48,78,check-in,
2014-6-06 12:00:08,930115,48,78,check-in,
2014-6-06 12:00:08,487752,68,34,check-in,
2014-6-06 12:00:08,901297,68,34,check-in,
2014-6-06 12:00:08,1691480,68,34,check-in,
2014-6-06 12:00:08,193473,15,27,check-in,
2014-6-06 12:00:08,1855484,63,87,check-in,
2014-6-06 12:00:08,2005820,11,47,check-in,
2014-6-06 12:00:09,1683311,68,34,check-in,
2014-6-06 12:00:09,1875369,68,34,check-in,
2014-6-06 12:00:09,916602,68,34,check-in,
2014-6-06 12:00:09,1174742,68,34,check-in,
2014-6-06 12:00:09,1346096,68,34,check-in,
2014-6-06 12:00:09,1660523,68,34,check-in,
2014-6-06 12:00:09,750163,33,32,check-in,
2014-6-06 12:00:09,565351,11,47,check-in,
2014-6-06 12:00:09,1987241,11,47,check-in,
2014-6-06 12:00:09,1668984,11,47,check-in,
2014-6-06 12:00:10,515271,33,32,check-in,
2014-6-06 12:00:10,545873,68,34,check-in,
2014-6-06 12:00:18,227533,63,87,check-in,
2014-6-06 12:00:18,892965,63,87,check-in,
2014-6-06 12:00:19,998192,63,87,check-in,
2014-6-06 12:00:21,1235878,48,78,check-in,
2014-6-06 12:00:22,856590,48,78,check-in,
2014-6-06 12:00:22,1801335,48,78,check-in,
2014-6-06 12:00:22,897556,48,78,check-in,
2014-6-06 12:00:22,1862567,48,78,check-in,
2014-6-06 12:00:22,1090219,48,78,check-in,
2014-6-06 12:00:22,1943228,48,78,check-in,
2014-6-06 12:00:22,1414966,48,78,check-in,
2014-6-06 12:00:23,1276675,54,23,check-in,
2014-6-06 12:00:23,161781,48,78,check-in,
2014-6-06 12:00:24,1401559,54,23,check-in,
2014-6-06 12:00:24,1166845,54,23,check-in,
2014-6-06 12:00:24,265933,54,23,check-in,
2014-6-06 12:00:25,835640,63,87,check-in,
2014-6-06 12:00:26,1988493,63,87,check-in,
2014-6-06 12:00:28,1759695,37,42,check-in,
2014-6-06 12:00:28,1445238,37,42,check-in,
2014-6-06 12:00:28,992688,37,42,check-in,
2014-6-06 12:00:28,1695419,37,42,check-in,
2014-6-06 12:00:28,266280,37,42,check-in,
2014-6-06 12:00:28,775388,37,42,check-in,
2014-6-06 12:00:29,661319,37,42,check-in,
2014-6-06 12:00:30,889291,37,42,check-in,
2014-6-06 12:00:30,1544742,37,42,check-in,
2014-6-06 12:00:30,1063775,37,42,check-in,
2014-6-06 12:00:30,1050928,37,42,check-in,
2014-6-06 12:00:31,927280,33,32,check-in,
2014-6-06 12:00:31,1966429,33,32,check-in,
2014-6-06 12:00:31,246860,33,32,check-in,
2014-6-06 12:00:32,841314,33,32,check-in,
2014-6-06 12:00:32,89618,11,47,check-in,
2014-6-06 12:00:32,1464019,11,47,check-in,
2014-6-06 12:00:33,388680,33,32,check-in,
2014-6-06 12:00:33,1701901,33,32,check-in,
2014-6-06 12:00:34,1128580,44,86,check-in,
2014-6-06 12:00:34,583339,44,86,check-in,
2014-6-06 12:00:34,947320,44,86,check-in,
2014-6-06 12:00:34,779535,44,86,check-in,
2014-6-06 12:00:34,628747,33,32,check-in,
2014-6-06 12:00:35,918738,44,86,check-in,
2014-6-06 12:00:35,393107,44,86,check-in,
2014-6-06 12:00:36,297403,66,16,check-in,
2014-6-06 12:00:36,1699336,66,16,check-in,
2014-6-06 12:00:36,1326348,66,16,check-in,
2014-6-06 12:00:36,74616,44,86,check-in,
2014-6-06 12:00:36,731443,44,86,check-in,
2014-6-06 12:00:37,1770586,66,16,check-in,
2014-6-06 12:00:39,574013,78,43,check-in,
2014-6-06 12:00:39,1436888,77,81,check-in,
2014-6-06 12:00:39,1945467,77,81,check-in,
2014-6-06 12:00:40,69348,77,81,check-in,
2014-6-06 12:00:40,1822171,78,43,check-in,
2014-6-06 12:00:40,546233,33,32,check-in,
2014-6-06 12:00:41,554218,37,67,check-in,
2014-6-06 12:00:41,218084,90,38,check-in,
2014-6-06 12:00:41,1510967,33,32,check-in,
2014-6-06 12:00:41,1742829,33,32,check-in,
2014-6-06 12:00:41,1317574,33,32,check-in,
2014-6-06 12:00:42,46326,90,38,check-in,
2014-6-06 12:00:43,670542,59,26,check-in,
2014-6-06 12:00:43,1448061,59,26,check-in,
2014-6-06 12:00:43,184333,59,26,check-in,
2014-6-06 12:00:43,941146,59,26,check-in,
2014-6-06 12:00:43,1320383,88,76,check-in,
2014-6-06 12:00:43,766649,88,76,check-in,
2014-6-06 12:00:44,736972,59,26,check-in,
2014-6-06 12:00:44,1294321,88,76,check-in,
2014-6-06 12:00:44,1898399,44,69,check-in,
2014-6-06 12:00:44,590879,44,69,check-in,
2014-6-06 12:00:44,1391811,44,69,check-in,
