TimeStamp,id,Y,X,type,GroupId
2014-6-06 22:00:03,1846978,24,45,check-in,
2014-6-06 22:00:04,1980626,24,45,check-in,
2014-6-06 22:00:04,1016471,66,28,check-in,
2014-6-06 22:00:05,1856188,66,28,check-in,
2014-6-06 22:00:05,414954,66,28,check-in,
2014-6-06 22:00:07,630587,15,27,check-in,
2014-6-06 22:00:07,1618745,15,27,check-in,
2014-6-06 22:00:08,1452427,15,27,check-in,
2014-6-06 22:00:08,333252,15,27,check-in,
2014-6-06 22:00:16,184333,87,48,check-in,
2014-6-06 22:00:16,670542,87,48,check-in,
2014-6-06 22:00:17,736972,87,48,check-in,
2014-6-06 22:00:18,941146,87,48,check-in,
2014-6-06 22:00:18,1448061,87,48,check-in,
2014-6-06 22:00:20,600044,44,86,check-in,
2014-6-06 22:00:24,816938,90,38,check-in,
2014-6-06 22:00:25,1058549,90,38,check-in,
2014-6-06 22:00:26,1323723,90,38,check-in,
2014-6-06 22:00:26,1230993,90,38,check-in,
2014-6-06 22:00:43,288909,48,78,check-in,
2014-6-06 22:00:43,1835505,48,78,check-in,
2014-6-06 22:00:43,345382,48,78,check-in,
2014-6-06 22:01:01,383251,48,78,check-in,
2014-6-06 22:01:02,1401128,48,78,check-in,
2014-6-06 22:01:03,2028347,48,78,check-in,
2014-6-06 22:01:06,636911,33,32,check-in,
2014-6-06 22:01:06,1255453,33,32,check-in,
2014-6-06 22:01:06,1687983,33,32,check-in,
2014-6-06 22:01:06,897257,33,32,check-in,
2014-6-06 22:01:06,1991646,33,32,check-in,
2014-6-06 22:01:06,1639202,33,32,check-in,
2014-6-06 22:01:07,682679,33,32,check-in,
2014-6-06 22:01:21,2075534,44,86,check-in,
2014-6-06 22:01:22,171132,44,86,check-in,
2014-6-06 22:01:29,266580,15,27,check-in,
2014-6-06 22:01:29,1173915,15,27,check-in,
2014-6-06 22:01:29,2060504,15,27,check-in,
2014-6-06 22:01:29,551928,15,27,check-in,
2014-6-06 22:01:29,163738,15,27,check-in,
2014-6-06 22:01:30,1583686,15,27,check-in,
2014-6-06 22:01:38,2096715,44,69,check-in,
2014-6-06 22:01:38,1614660,44,69,check-in,
2014-6-06 22:01:39,195087,44,69,check-in,
2014-6-06 22:01:46,735424,44,69,check-in,
2014-6-06 22:01:46,1184365,44,69,check-in,
2014-6-06 22:01:46,1455873,44,69,check-in,
