TimeStamp,id,Y,X,type,GroupId
2014-6-08 08:00:11,1923259,67,0,check-in,
2014-6-08 08:00:11,39012,67,0,check-in,
2014-6-08 08:00:11,613364,67,0,check-in,
2014-6-08 08:00:14,100951,77,99,check-in,
2014-6-08 08:00:14,1959069,77,99,check-in,
2014-6-08 08:00:14,354488,77,99,check-in,
2014-6-08 08:00:14,822469,77,99,check-in,
2014-6-08 08:00:16,1048587,67,0,check-in,
2014-6-08 08:00:16,117551,99,63,check-in,
2014-6-08 08:00:16,1605726,67,0,check-in,
2014-6-08 08:00:16,1984690,67,0,check-in,
2014-6-08 08:00:16,323893,99,63,check-in,
2014-6-08 08:00:16,852664,67,0,check-in,
2014-6-08 08:00:16,912171,67,0,check-in,
2014-6-08 08:00:19,1101472,99,63,check-in,
2014-6-08 08:00:19,1130496,99,63,check-in,
2014-6-08 08:00:19,1195226,99,63,check-in,
2014-6-08 08:00:19,127037,99,63,check-in,
2014-6-08 08:00:19,1283332,99,63,check-in,
2014-6-08 08:00:19,1326471,99,63,check-in,
2014-6-08 08:00:19,133205,99,63,check-in,
2014-6-08 08:00:19,1368389,99,63,check-in,
2014-6-08 08:00:19,1388440,99,63,check-in,
2014-6-08 08:00:19,1492009,99,63,check-in,
2014-6-08 08:00:19,1513840,99,63,check-in,
2014-6-08 08:00:19,1529852,99,63,check-in,
2014-6-08 08:00:19,1571786,77,99,check-in,
2014-6-08 08:00:19,1613057,77,99,check-in,
2014-6-08 08:00:19,1632214,99,63,check-in,
2014-6-08 08:00:19,1640943,99,63,check-in,
2014-6-08 08:00:19,168587,99,63,check-in,
2014-6-08 08:00:19,1728432,99,63,check-in,
2014-6-08 08:00:19,1865282,99,63,check-in,
2014-6-08 08:00:19,1975667,99,63,check-in,
2014-6-08 08:00:19,1980139,99,63,check-in,
2014-6-08 08:00:19,2054472,77,99,check-in,
2014-6-08 08:00:19,298495,99,63,check-in,
2014-6-08 08:00:19,353292,77,99,check-in,
2014-6-08 08:00:19,525323,99,63,check-in,
2014-6-08 08:00:19,62001,99,63,check-in,
2014-6-08 08:00:19,626177,99,63,check-in,
2014-6-08 08:00:19,727998,99,63,check-in,
2014-6-08 08:00:19,772368,99,63,check-in,
2014-6-08 08:00:19,953336,99,63,check-in,
2014-6-08 08:00:19,970547,99,63,check-in,
2014-6-08 08:00:20,191855,67,0,check-in,
2014-6-08 08:00:21,2070499,67,0,check-in,
2014-6-08 08:00:21,72753,67,0,check-in,
2014-6-08 08:00:22,1634,99,63,check-in,
2014-6-08 08:00:22,648793,99,63,check-in,
2014-6-08 08:00:23,1515466,99,63,check-in,
2014-6-08 08:00:23,1822171,99,63,check-in,
2014-6-08 08:00:23,350758,99,63,check-in,
2014-6-08 08:00:23,574013,99,63,check-in,
2014-6-08 08:00:25,120617,77,99,check-in,
2014-6-08 08:00:25,404385,77,99,check-in,
2014-6-08 08:00:25,690569,77,99,check-in,
2014-6-08 08:00:28,1468523,99,63,check-in,
2014-6-08 08:00:28,667990,99,63,check-in,
2014-6-08 08:00:30,1326120,99,63,check-in,
2014-6-08 08:00:30,230427,99,63,check-in,
2014-6-08 08:00:30,681153,99,63,check-in,
2014-6-08 08:00:32,1563594,77,99,check-in,
2014-6-08 08:00:33,1051814,77,99,check-in,
2014-6-08 08:00:33,105431,99,63,check-in,
2014-6-08 08:00:33,1169163,99,63,check-in,
2014-6-08 08:00:33,1320644,99,63,check-in,
2014-6-08 08:00:33,1561994,99,63,check-in,
2014-6-08 08:00:33,383633,77,99,check-in,
2014-6-08 08:00:33,51784,77,99,check-in,
2014-6-08 08:00:33,577530,99,63,check-in,
2014-6-08 08:00:33,600636,99,63,check-in,
2014-6-08 08:00:33,764378,77,99,check-in,
2014-6-08 08:00:33,864634,99,63,check-in,
2014-6-08 08:00:34,1399718,99,63,check-in,
2014-6-08 08:00:34,1825773,99,63,check-in,
2014-6-08 08:00:34,584529,99,63,check-in,
2014-6-08 08:00:34,782960,99,63,check-in,
2014-6-08 08:00:36,1182208,77,99,check-in,
2014-6-08 08:00:36,629339,77,99,check-in,
2014-6-08 08:00:38,1355346,99,63,check-in,
2014-6-08 08:00:38,1362165,67,0,check-in,
2014-6-08 08:00:38,1373154,99,63,check-in,
2014-6-08 08:00:38,1653353,67,0,check-in,
