TimeStamp,id,Y,X,type,GroupId
2014-6-08 14:00:01,1287583,89,79,check-in,
2014-6-08 14:00:01,1718759,89,79,check-in,
2014-6-08 14:00:04,1075202,48,78,check-in,
2014-6-08 14:00:04,340936,48,78,check-in,
2014-6-08 14:00:04,590966,48,78,check-in,
2014-6-08 14:00:05,186358,48,78,check-in,
2014-6-08 14:00:08,1234761,48,78,check-in,
2014-6-08 14:00:08,1899215,37,60,check-in,
2014-6-08 14:00:08,2043905,49,16,check-in,
2014-6-08 14:00:09,892626,49,16,check-in,
2014-6-08 14:00:11,539617,44,86,check-in,
2014-6-08 14:00:13,1931070,43,17,check-in,
2014-6-08 14:00:14,1012684,11,47,check-in,
2014-6-08 14:00:14,2010738,54,23,check-in,
2014-6-08 14:00:14,957836,11,47,check-in,
2014-6-08 14:00:15,1709860,11,47,check-in,
2014-6-08 14:00:15,1724240,43,17,check-in,
2014-6-08 14:00:15,173232,87,48,check-in,
2014-6-08 14:00:16,1405106,63,87,check-in,
2014-6-08 14:00:16,2058354,63,87,check-in,
2014-6-08 14:00:16,315807,63,87,check-in,
2014-6-08 14:00:16,371807,11,47,check-in,
2014-6-08 14:00:17,1574042,43,17,check-in,
2014-6-08 14:00:17,499292,63,87,check-in,
2014-6-08 14:00:17,588605,63,87,check-in,
2014-6-08 14:00:18,1398668,63,87,check-in,
2014-6-08 14:00:18,1597402,63,87,check-in,
2014-6-08 14:00:18,272671,63,87,check-in,
2014-6-08 14:00:18,567603,63,87,check-in,
2014-6-08 14:00:18,910050,43,17,check-in,
2014-6-08 14:00:19,1743013,43,17,check-in,
2014-6-08 14:00:19,1763939,43,17,check-in,
2014-6-08 14:00:19,503822,66,16,check-in,
2014-6-08 14:00:20,157984,87,48,check-in,
2014-6-08 14:00:21,1643712,87,48,check-in,
2014-6-08 14:00:21,1925213,15,27,check-in,
2014-6-08 14:00:22,305217,84,73,check-in,
2014-6-08 14:00:22,474236,15,27,check-in,
2014-6-08 14:00:22,941650,87,48,check-in,
2014-6-08 14:00:24,1505036,48,78,check-in,
2014-6-08 14:00:24,1631156,48,78,check-in,
