TimeStamp,id,Y,X,type,GroupId
2014-6-08 18:00:02,1191631,67,17,check-in,
2014-6-08 18:00:02,2093917,67,17,check-in,
2014-6-08 18:00:02,210170,67,17,check-in,
2014-6-08 18:00:03,234845,80,82,check-in,
2014-6-08 18:00:03,533093,67,17,check-in,
2014-6-08 18:00:04,2052720,80,82,check-in,
2014-6-08 18:00:04,217701,37,67,check-in,
2014-6-08 18:00:08,1345871,37,78,check-in,
2014-6-08 18:00:08,145262,24,45,check-in,
2014-6-08 18:00:08,182878,24,45,check-in,
2014-6-08 18:00:08,195888,24,45,check-in,
2014-6-08 18:00:08,217232,54,23,check-in,
2014-6-08 18:00:08,33775,54,23,check-in,
2014-6-08 18:00:08,462663,37,78,check-in,
2014-6-08 18:00:08,696925,24,45,check-in,
2014-6-08 18:00:08,756638,37,78,check-in,
2014-6-08 18:00:08,83986,37,78,check-in,
2014-6-08 18:00:09,1122643,54,23,check-in,
2014-6-08 18:00:09,1439905,11,47,check-in,
2014-6-08 18:00:09,1592997,37,78,check-in,
2014-6-08 18:00:10,1515514,54,23,check-in,
2014-6-08 18:00:10,1577105,54,23,check-in,
2014-6-08 18:00:10,1892706,37,78,check-in,
2014-6-08 18:00:10,715390,37,78,check-in,
2014-6-08 18:00:12,1314271,24,45,check-in,
2014-6-08 18:00:13,1229231,24,45,check-in,
2014-6-08 18:00:14,1016199,24,45,check-in,
2014-6-08 18:00:14,1208350,81,92,check-in,
2014-6-08 18:00:14,257896,81,92,check-in,
2014-6-08 18:00:14,324556,63,87,check-in,
2014-6-08 18:00:14,379254,81,92,check-in,
2014-6-08 18:00:14,385603,43,17,check-in,
2014-6-08 18:00:14,72753,15,27,check-in,
2014-6-08 18:00:14,748592,81,92,check-in,
2014-6-08 18:00:15,1042406,24,45,check-in,
2014-6-08 18:00:15,1504228,87,79,check-in,
2014-6-08 18:00:15,1971852,81,92,check-in,
2014-6-08 18:00:15,429515,43,17,check-in,
2014-6-08 18:00:15,647774,66,16,check-in,
2014-6-08 18:00:15,823301,24,45,check-in,
2014-6-08 18:00:15,968918,43,17,check-in,
2014-6-08 18:00:16,1621338,43,17,check-in,
2014-6-08 18:00:16,1643707,87,79,check-in,
2014-6-08 18:00:16,1692042,63,87,check-in,
2014-6-08 18:00:16,1774097,43,17,check-in,
2014-6-08 18:00:16,1989148,87,79,check-in,
2014-6-08 18:00:16,2031481,66,16,check-in,
2014-6-08 18:00:16,374188,87,79,check-in,
2014-6-08 18:00:16,38622,81,92,check-in,
2014-6-08 18:00:16,556129,66,16,check-in,
2014-6-08 18:00:16,848245,63,87,check-in,
2014-6-08 18:00:17,1324667,37,78,check-in,
2014-6-08 18:00:17,1942911,37,78,check-in,
2014-6-08 18:00:17,2059110,63,87,check-in,
2014-6-08 18:00:17,392160,63,87,check-in,
2014-6-08 18:00:17,922969,63,87,check-in,
2014-6-08 18:00:18,1687464,63,87,check-in,
2014-6-08 18:00:18,473365,37,78,check-in,
2014-6-08 18:00:20,1957228,87,79,check-in,
2014-6-08 18:00:20,573715,87,79,check-in,
2014-6-08 18:00:21,232333,48,78,check-in,
2014-6-08 18:00:21,30856,44,69,check-in,
2014-6-08 18:00:21,347424,48,78,check-in,
2014-6-08 18:00:21,72585,87,79,check-in,
2014-6-08 18:00:22,1373154,48,78,check-in,
2014-6-08 18:00:22,2048511,44,69,check-in,
2014-6-08 18:00:22,299349,44,69,check-in,
2014-6-08 18:00:22,999462,44,69,check-in,
2014-6-08 18:00:24,1364161,87,79,check-in,
2014-6-08 18:00:24,25154,87,79,check-in,
2014-6-08 18:00:26,1421988,77,81,check-in,
2014-6-08 18:00:26,692491,77,81,check-in,
2014-6-08 18:00:26,961328,15,27,check-in,
2014-6-08 18:00:26,982050,77,81,check-in,
2014-6-08 18:00:27,1143933,86,85,check-in,
2014-6-08 18:00:28,1252175,86,85,check-in,
2014-6-08 18:00:28,1597382,86,85,check-in,
2014-6-08 18:00:28,265730,48,78,check-in,
2014-6-08 18:00:28,816259,86,85,check-in,
2014-6-08 18:00:29,1496683,48,78,check-in,
2014-6-08 18:00:30,1011648,89,79,check-in,
2014-6-08 18:00:30,1764383,89,79,check-in,
2014-6-08 18:00:30,494878,89,79,check-in,
2014-6-08 18:00:32,983170,44,69,check-in,
2014-6-08 18:00:35,461824,43,6,check-in,
2014-6-08 18:00:35,871672,11,47,check-in,
2014-6-08 18:00:36,1053453,11,47,check-in,
2014-6-08 18:00:36,866988,43,6,check-in,
2014-6-08 18:00:37,2007515,48,78,check-in,
2014-6-08 18:00:39,1101472,90,38,check-in,
2014-6-08 18:00:39,1130496,90,38,check-in,
2014-6-08 18:00:39,1283332,90,38,check-in,
2014-6-08 18:00:39,1415711,43,6,check-in,
2014-6-08 18:00:39,626177,90,38,check-in,
2014-6-08 18:00:39,953336,90,38,check-in,
2014-6-08 18:00:39,970547,90,38,check-in,
2014-6-08 18:00:40,1632214,90,38,check-in,
2014-6-08 18:00:42,372482,24,45,check-in,
2014-6-08 18:00:43,158818,68,34,check-in,
2014-6-08 18:00:43,295558,24,45,check-in,
2014-6-08 18:00:43,675378,68,34,check-in,
2014-6-08 18:00:43,793595,89,79,check-in,
2014-6-08 18:00:44,1725488,24,45,check-in,
2014-6-08 18:00:45,1310438,90,38,check-in,
2014-6-08 18:00:46,1679104,66,16,check-in,
2014-6-08 18:00:46,1741587,66,16,check-in,
2014-6-08 18:00:46,1807223,66,16,check-in,
2014-6-08 18:00:46,1981099,63,87,check-in,
2014-6-08 18:00:46,2065050,66,16,check-in,
2014-6-08 18:00:46,644080,66,16,check-in,
2014-6-08 18:00:46,669587,63,87,check-in,
2014-6-08 18:00:46,768020,66,16,check-in,
2014-6-08 18:00:47,1979770,63,87,check-in,
2014-6-08 18:00:47,618887,66,16,check-in,
2014-6-08 18:00:48,1102394,24,45,check-in,
2014-6-08 18:00:48,1946714,63,87,check-in,
2014-6-08 18:00:49,2090041,24,45,check-in,
2014-6-08 18:00:50,432979,24,45,check-in,
2014-6-08 18:00:55,127728,37,42,check-in,
2014-6-08 18:00:55,733383,37,42,check-in,
2014-6-08 18:00:55,936941,37,42,check-in,
2014-6-08 18:00:56,1013417,37,42,check-in,
2014-6-08 18:00:56,1554806,43,6,check-in,
2014-6-08 18:00:57,1656027,37,42,check-in,
2014-6-08 18:00:57,2047233,44,86,check-in,
2014-6-08 18:00:57,709950,11,47,check-in,
2014-6-08 18:00:57,732959,11,47,check-in,
2014-6-08 18:00:57,830650,11,47,check-in,
2014-6-08 18:00:58,2000496,44,86,check-in,
2014-6-08 18:00:58,399441,11,47,check-in,
2014-6-08 18:00:58,97613,11,47,check-in,
2014-6-08 18:00:59,1071486,90,38,check-in,
2014-6-08 18:00:59,1778519,90,38,check-in,
2014-6-08 18:01:00,2005732,87,48,check-in,
2014-6-08 18:01:00,611642,90,38,check-in,
2014-6-08 18:01:00,958832,90,38,check-in,
2014-6-08 18:01:01,1302430,87,48,check-in,
2014-6-08 18:01:02,110075,37,67,check-in,
2014-6-08 18:01:02,1378878,87,48,check-in,
2014-6-08 18:01:02,1813712,87,48,check-in,
2014-6-08 18:01:02,1882540,87,48,check-in,
2014-6-08 18:01:03,1234191,77,81,check-in,
2014-6-08 18:01:03,885675,77,81,check-in,
2014-6-08 18:01:06,711106,81,92,check-in,
2014-6-08 18:01:07,1633651,84,73,check-in,
2014-6-08 18:01:07,975788,81,92,check-in,
2014-6-08 18:01:08,1224859,84,73,check-in,
2014-6-08 18:01:08,1807303,24,45,check-in,
2014-6-08 18:01:08,2052295,84,73,check-in,
2014-6-08 18:01:08,224471,84,73,check-in,
2014-6-08 18:01:08,350673,24,45,check-in,
2014-6-08 18:01:08,989438,24,45,check-in,
2014-6-08 18:01:09,1546077,24,45,check-in,
2014-6-08 18:01:11,1350934,67,17,check-in,
2014-6-08 18:01:11,302469,67,17,check-in,
2014-6-08 18:01:12,919766,67,17,check-in,
2014-6-08 18:01:14,1474780,15,27,check-in,
2014-6-08 18:01:14,1505958,15,27,check-in,
2014-6-08 18:01:14,991560,15,27,check-in,
2014-6-08 18:01:15,282427,15,27,check-in,
2014-6-08 18:01:15,780921,88,83,check-in,
2014-6-08 18:01:16,1323853,48,78,check-in,
2014-6-08 18:01:16,881585,88,83,check-in,
2014-6-08 18:01:17,1516513,79,73,check-in,
2014-6-08 18:01:17,1647281,80,82,check-in,
2014-6-08 18:01:17,174348,88,83,check-in,
2014-6-08 18:01:17,99250,11,47,check-in,
2014-6-08 18:01:18,1737684,79,73,check-in,
2014-6-08 18:01:18,922955,11,47,check-in,
2014-6-08 18:01:21,1224245,43,17,check-in,
2014-6-08 18:01:21,153470,43,17,check-in,
2014-6-08 18:01:21,575771,43,17,check-in,
2014-6-08 18:01:22,825466,43,17,check-in,
2014-6-08 18:01:23,90317,43,17,check-in,
2014-6-08 18:01:23,910939,43,17,check-in,
2014-6-08 18:01:23,970490,43,17,check-in,
2014-6-08 18:01:25,2014925,44,86,check-in,
2014-6-08 18:01:26,1359205,44,86,check-in,
2014-6-08 18:01:26,1908746,43,17,check-in,
2014-6-08 18:01:26,22405,44,86,check-in,
2014-6-08 18:01:27,395912,44,69,check-in,
2014-6-08 18:01:28,1626169,43,17,check-in,
2014-6-08 18:01:28,23379,44,69,check-in,
2014-6-08 18:01:29,1984722,78,43,check-in,
2014-6-08 18:01:29,2052498,44,69,check-in,
2014-6-08 18:01:29,645418,56,43,check-in,
2014-6-08 18:01:30,1487615,43,17,check-in,
2014-6-08 18:01:30,1865549,56,43,check-in,
2014-6-08 18:01:30,590658,56,43,check-in,
2014-6-08 18:01:30,912624,78,43,check-in,
2014-6-08 18:01:31,1571131,37,78,check-in,
2014-6-08 18:01:31,62346,37,78,check-in,
2014-6-08 18:01:32,629930,37,78,check-in,
2014-6-08 18:01:33,1318220,15,27,check-in,
2014-6-08 18:01:35,492127,63,87,check-in,
2014-6-08 18:01:36,579170,63,87,check-in,
2014-6-08 18:01:36,617788,84,73,check-in,
2014-6-08 18:01:38,741636,15,27,check-in,
2014-6-08 18:01:40,1656130,68,34,check-in,
2014-6-08 18:01:41,1401601,68,34,check-in,
2014-6-08 18:01:41,1614842,68,34,check-in,
2014-6-08 18:01:41,333160,68,34,check-in,
2014-6-08 18:01:42,1434060,68,34,check-in,
2014-6-08 18:01:42,1633599,68,34,check-in,
2014-6-08 18:01:42,1722100,68,34,check-in,
2014-6-08 18:01:43,1368148,15,27,check-in,
2014-6-08 18:01:43,1482891,68,34,check-in,
2014-6-08 18:01:43,1509108,68,34,check-in,
2014-6-08 18:01:43,1629151,15,27,check-in,
2014-6-08 18:01:44,1294347,15,27,check-in,
2014-6-08 18:01:44,1835861,43,17,check-in,
2014-6-08 18:01:45,1036585,15,27,check-in,
2014-6-08 18:01:45,1198429,15,27,check-in,
2014-6-08 18:01:45,1373881,90,38,check-in,
2014-6-08 18:01:45,356903,43,17,check-in,
2014-6-08 18:01:46,286210,44,69,check-in,
2014-6-08 18:01:46,492741,90,38,check-in,
2014-6-08 18:01:46,530908,44,69,check-in,
2014-6-08 18:01:46,563791,90,38,check-in,
2014-6-08 18:01:46,810123,44,69,check-in,
2014-6-08 18:01:46,856067,44,69,check-in,
2014-6-08 18:01:47,1381640,44,69,check-in,
2014-6-08 18:01:47,1643467,44,69,check-in,
2014-6-08 18:01:47,1967769,44,69,check-in,
2014-6-08 18:01:47,444761,44,69,check-in,
2014-6-08 18:01:48,509717,44,86,check-in,
2014-6-08 18:01:48,837989,44,86,check-in,
2014-6-08 18:01:49,1013683,44,69,check-in,
2014-6-08 18:01:50,305418,68,34,check-in,
2014-6-08 18:01:51,1181952,11,47,check-in,
2014-6-08 18:01:51,1536811,11,47,check-in,
2014-6-08 18:01:51,1972819,11,47,check-in,
2014-6-08 18:01:51,754688,11,47,check-in,
2014-6-08 18:01:51,79806,68,34,check-in,
2014-6-08 18:01:52,1094939,68,34,check-in,
2014-6-08 18:01:52,1438922,11,47,check-in,
2014-6-08 18:01:52,1581253,11,47,check-in,
2014-6-08 18:01:52,212805,11,47,check-in,
2014-6-08 18:01:52,410126,68,34,check-in,
