TimeStamp,id,Y,X,type,GroupId
2014-6-08 09:00:01,1006879,99,63,check-in,
2014-6-08 09:00:01,1161861,99,63,check-in,
2014-6-08 09:00:01,1243126,99,63,check-in,
2014-6-08 09:00:01,1951910,66,16,check-in,
2014-6-08 09:00:01,271017,99,63,check-in,
2014-6-08 09:00:02,1574042,43,6,check-in,
2014-6-08 09:00:02,163791,48,78,check-in,
2014-6-08 09:00:02,1743013,43,6,check-in,
2014-6-08 09:00:02,1991592,99,63,check-in,
2014-6-08 09:00:02,324556,99,63,check-in,
2014-6-08 09:00:02,910050,43,6,check-in,
2014-6-08 09:00:03,1002298,77,99,check-in,
2014-6-08 09:00:03,129051,77,99,check-in,
2014-6-08 09:00:03,1506051,77,99,check-in,
2014-6-08 09:00:03,1511380,37,42,check-in,
2014-6-08 09:00:03,1763939,43,6,check-in,
2014-6-08 09:00:03,1774782,77,99,check-in,
2014-6-08 09:00:03,300107,77,99,check-in,
2014-6-08 09:00:03,423861,33,32,check-in,
2014-6-08 09:00:03,732567,77,99,check-in,
2014-6-08 09:00:03,83912,77,99,check-in,
2014-6-08 09:00:04,1379586,33,32,check-in,
2014-6-08 09:00:06,2050303,86,85,check-in,
2014-6-08 09:00:07,1427334,44,69,check-in,
2014-6-08 09:00:07,1699360,44,69,check-in,
2014-6-08 09:00:07,2025656,44,86,check-in,
2014-6-08 09:00:07,2054472,24,45,check-in,
2014-6-08 09:00:07,353292,24,45,check-in,
2014-6-08 09:00:08,1203045,15,27,check-in,
2014-6-08 09:00:08,1216041,44,86,check-in,
2014-6-08 09:00:08,1613057,24,45,check-in,
2014-6-08 09:00:08,53898,48,87,check-in,
2014-6-08 09:00:08,577530,44,86,check-in,
2014-6-08 09:00:08,841206,37,60,check-in,
2014-6-08 09:00:09,1016471,43,17,check-in,
2014-6-08 09:00:09,1177549,48,78,check-in,
2014-6-08 09:00:09,1571786,24,45,check-in,
2014-6-08 09:00:09,1875935,48,78,check-in,
2014-6-08 09:00:09,1881066,15,27,check-in,
2014-6-08 09:00:09,673451,48,78,check-in,
2014-6-08 09:00:09,718869,44,86,check-in,
2014-6-08 09:00:09,910527,48,78,check-in,
2014-6-08 09:00:10,111510,43,6,check-in,
2014-6-08 09:00:10,1333052,43,6,check-in,
2014-6-08 09:00:10,1385327,15,27,check-in,
2014-6-08 09:00:10,1426125,43,6,check-in,
2014-6-08 09:00:10,1535333,15,27,check-in,
2014-6-08 09:00:10,1536610,43,6,check-in,
2014-6-08 09:00:10,1856188,43,17,check-in,
2014-6-08 09:00:10,414954,43,17,check-in,
2014-6-08 09:00:10,579220,48,78,check-in,
2014-6-08 09:00:11,1324908,43,6,check-in,
2014-6-08 09:00:12,1039362,37,42,check-in,
2014-6-08 09:00:12,1528850,48,78,check-in,
2014-6-08 09:00:12,1992013,44,86,check-in,
2014-6-08 09:00:12,682722,48,78,check-in,
2014-6-08 09:00:12,814523,48,78,check-in,
2014-6-08 09:00:12,836420,48,78,check-in,
2014-6-08 09:00:13,1838599,49,16,check-in,
2014-6-08 09:00:13,1980754,48,78,check-in,
2014-6-08 09:00:13,242631,44,86,check-in,
2014-6-08 09:00:14,1039702,15,27,check-in,
2014-6-08 09:00:14,1456249,44,86,check-in,
2014-6-08 09:00:14,1807223,90,38,check-in,
2014-6-08 09:00:14,2065050,90,38,check-in,
2014-6-08 09:00:14,345353,44,86,check-in,
2014-6-08 09:00:14,394482,49,16,check-in,
2014-6-08 09:00:14,858135,44,86,check-in,
2014-6-08 09:00:14,984542,48,78,check-in,
2014-6-08 09:00:15,2091593,48,78,check-in,
2014-6-08 09:00:15,224538,78,43,check-in,
2014-6-08 09:00:15,239721,78,43,check-in,
2014-6-08 09:00:15,618887,90,38,check-in,
2014-6-08 09:00:16,1415711,44,86,check-in,
2014-6-08 09:00:16,1592785,59,26,check-in,
2014-6-08 09:00:16,1611198,48,78,check-in,
2014-6-08 09:00:16,1679104,90,38,check-in,
2014-6-08 09:00:16,1741587,90,38,check-in,
2014-6-08 09:00:16,2021036,78,43,check-in,
2014-6-08 09:00:16,644080,90,38,check-in,
2014-6-08 09:00:16,768020,90,38,check-in,
2014-6-08 09:00:17,1118416,56,43,check-in,
2014-6-08 09:00:17,1491083,56,43,check-in,
2014-6-08 09:00:17,1753569,59,26,check-in,
2014-6-08 09:00:17,1965255,63,87,check-in,
2014-6-08 09:00:17,311016,37,67,check-in,
2014-6-08 09:00:17,534574,56,43,check-in,
2014-6-08 09:00:17,818401,56,43,check-in,
2014-6-08 09:00:17,909165,48,78,check-in,
2014-6-08 09:00:18,1095102,59,26,check-in,
2014-6-08 09:00:18,1541317,37,67,check-in,
2014-6-08 09:00:18,33030,24,45,check-in,
2014-6-08 09:00:18,730487,59,26,check-in,
2014-6-08 09:00:18,812073,37,67,check-in,
2014-6-08 09:00:19,947572,44,86,check-in,
2014-6-08 09:00:20,1349279,44,86,check-in,
2014-6-08 09:00:20,1401601,44,69,check-in,
2014-6-08 09:00:20,1439905,44,69,check-in,
2014-6-08 09:00:20,2014398,48,78,check-in,
2014-6-08 09:00:21,1434060,44,69,check-in,
2014-6-08 09:00:21,1486520,33,32,check-in,
2014-6-08 09:00:21,1633599,44,69,check-in,
2014-6-08 09:00:21,1656130,44,69,check-in,
2014-6-08 09:00:22,9924,33,32,check-in,
2014-6-08 09:00:23,1141915,80,82,check-in,
2014-6-08 09:00:23,1865549,48,78,check-in,
2014-6-08 09:00:23,33136,11,47,check-in,
2014-6-08 09:00:23,590658,48,78,check-in,
2014-6-08 09:00:23,645418,48,78,check-in,
2014-6-08 09:00:23,860426,80,82,check-in,
2014-6-08 09:00:23,898709,80,82,check-in,
2014-6-08 09:00:24,1628043,11,47,check-in,
2014-6-08 09:00:24,794494,11,47,check-in,
2014-6-08 09:00:24,802229,11,47,check-in,
2014-6-08 09:00:24,992928,11,47,check-in,
2014-6-08 09:00:25,1775395,11,47,check-in,
2014-6-08 09:00:27,1123459,24,45,check-in,
2014-6-08 09:00:27,1207997,24,45,check-in,
2014-6-08 09:00:27,1530273,24,45,check-in,
2014-6-08 09:00:27,1544747,24,45,check-in,
2014-6-08 09:00:27,281945,24,45,check-in,
2014-6-08 09:00:27,527693,44,86,check-in,
2014-6-08 09:00:28,441755,15,27,check-in,
2014-6-08 09:00:29,1156947,44,86,check-in,
2014-6-08 09:00:29,1558970,11,47,check-in,
2014-6-08 09:00:29,2092979,11,47,check-in,
2014-6-08 09:00:29,67063,54,23,check-in,
2014-6-08 09:00:29,805788,63,87,check-in,
2014-6-08 09:00:30,1865358,11,47,check-in,
2014-6-08 09:00:30,272539,11,47,check-in,
2014-6-08 09:00:30,795160,63,87,check-in,
2014-6-08 09:00:31,1711010,63,87,check-in,
2014-6-08 09:00:32,1485875,43,17,check-in,
2014-6-08 09:00:33,1096420,24,45,check-in,
2014-6-08 09:00:33,1122878,37,42,check-in,
2014-6-08 09:00:33,1314488,37,42,check-in,
2014-6-08 09:00:33,160919,37,42,check-in,
2014-6-08 09:00:33,1646069,48,78,check-in,
2014-6-08 09:00:33,1749221,37,42,check-in,
2014-6-08 09:00:33,1849867,48,78,check-in,
2014-6-08 09:00:33,306727,37,42,check-in,
2014-6-08 09:00:33,346215,48,78,check-in,
2014-6-08 09:00:33,384714,43,6,check-in,
2014-6-08 09:00:33,49610,37,42,check-in,
2014-6-08 09:00:33,61313,37,42,check-in,
2014-6-08 09:00:33,810466,37,42,check-in,
2014-6-08 09:00:33,921888,77,99,check-in,
2014-6-08 09:00:33,996390,37,42,check-in,
2014-6-08 09:00:34,1147490,43,6,check-in,
2014-6-08 09:00:34,1454634,48,78,check-in,
2014-6-08 09:00:34,1614952,37,42,check-in,
2014-6-08 09:00:35,1453554,48,78,check-in,
2014-6-08 09:00:35,765962,48,78,check-in,
2014-6-08 09:00:36,1330734,48,87,check-in,
2014-6-08 09:00:36,1705011,48,87,check-in,
2014-6-08 09:00:36,1830372,80,82,check-in,
2014-6-08 09:00:36,204057,48,87,check-in,
2014-6-08 09:00:36,497376,11,47,check-in,
2014-6-08 09:00:36,73245,48,87,check-in,
2014-6-08 09:00:36,73415,48,87,check-in,
2014-6-08 09:00:37,115843,11,47,check-in,
2014-6-08 09:00:37,1502858,68,34,check-in,
2014-6-08 09:00:38,1105427,11,47,check-in,
2014-6-08 09:00:38,1223353,11,47,check-in,
2014-6-08 09:00:38,591639,68,34,check-in,
2014-6-08 09:00:40,1350073,86,85,check-in,
2014-6-08 09:00:40,1406861,86,85,check-in,
2014-6-08 09:00:40,1515197,86,85,check-in,
2014-6-08 09:00:40,1594599,86,85,check-in,
2014-6-08 09:00:40,326279,33,32,check-in,
2014-6-08 09:00:40,926364,86,85,check-in,
2014-6-08 09:00:43,119383,87,79,check-in,
2014-6-08 09:00:43,1990829,37,60,check-in,
2014-6-08 09:00:43,95112,87,79,check-in,
2014-6-08 09:00:44,1111880,37,60,check-in,
2014-6-08 09:00:44,1550620,44,69,check-in,
2014-6-08 09:00:45,326406,37,60,check-in,
2014-6-08 09:00:45,403407,37,60,check-in,
2014-6-08 09:00:47,603369,59,26,check-in,
2014-6-08 09:00:48,1163644,87,48,check-in,
2014-6-08 09:00:48,1715563,48,78,check-in,
2014-6-08 09:00:48,710974,59,26,check-in,
2014-6-08 09:00:49,1248157,48,78,check-in,
2014-6-08 09:00:49,1862792,80,82,check-in,
2014-6-08 09:00:50,1154392,80,82,check-in,
2014-6-08 09:00:50,1308740,48,78,check-in,
2014-6-08 09:00:50,1751094,80,82,check-in,
2014-6-08 09:00:50,175601,48,78,check-in,
2014-6-08 09:00:50,1883669,48,78,check-in,
2014-6-08 09:00:51,1804733,56,43,check-in,
2014-6-08 09:00:51,788374,90,38,check-in,
2014-6-08 09:00:52,1371861,56,43,check-in,
2014-6-08 09:00:52,1373614,56,43,check-in,
2014-6-08 09:00:52,1666067,37,67,check-in,
2014-6-08 09:00:53,1823379,44,69,check-in,
2014-6-08 09:00:53,1825154,44,86,check-in,
2014-6-08 09:00:53,1856774,44,86,check-in,
2014-6-08 09:00:53,236573,77,81,check-in,
2014-6-08 09:00:53,501640,44,86,check-in,
2014-6-08 09:00:53,539562,56,43,check-in,
2014-6-08 09:00:55,1337261,90,38,check-in,
2014-6-08 09:00:55,215789,44,86,check-in,
2014-6-08 09:00:56,1323853,88,83,check-in,
2014-6-08 09:00:56,183920,87,79,check-in,
2014-6-08 09:00:56,2001961,88,83,check-in,
2014-6-08 09:00:56,346577,11,47,check-in,
2014-6-08 09:00:56,566139,90,38,check-in,
2014-6-08 09:00:56,675710,77,81,check-in,
2014-6-08 09:00:57,1221753,43,17,check-in,
2014-6-08 09:00:57,1336465,88,83,check-in,
2014-6-08 09:00:57,1345871,48,78,check-in,
2014-6-08 09:00:57,1400270,44,69,check-in,
2014-6-08 09:00:57,1614973,11,47,check-in,
2014-6-08 09:00:57,1749673,90,38,check-in,
2014-6-08 09:00:57,1797386,90,38,check-in,
2014-6-08 09:00:57,1892706,48,78,check-in,
2014-6-08 09:00:57,1899097,90,38,check-in,
2014-6-08 09:00:57,254576,11,47,check-in,
2014-6-08 09:00:57,291785,43,17,check-in,
2014-6-08 09:00:57,36486,43,17,check-in,
2014-6-08 09:00:57,455086,11,47,check-in,
2014-6-08 09:00:57,455359,90,38,check-in,
2014-6-08 09:00:57,503736,90,38,check-in,
2014-6-08 09:00:57,569764,44,69,check-in,
2014-6-08 09:00:57,709987,90,38,check-in,
2014-6-08 09:00:57,715390,48,78,check-in,
2014-6-08 09:00:57,821721,43,17,check-in,
2014-6-08 09:00:57,941906,43,17,check-in,
2014-6-08 09:00:57,983590,43,17,check-in,
2014-6-08 09:00:58,1389673,44,69,check-in,
2014-6-08 09:00:58,15466,33,32,check-in,
2014-6-08 09:00:58,1592997,48,78,check-in,
2014-6-08 09:00:58,647535,43,17,check-in,
2014-6-08 09:00:58,752256,68,34,check-in,
2014-6-08 09:00:59,1111313,33,32,check-in,
2014-6-08 09:00:59,1248261,33,32,check-in,
2014-6-08 09:00:59,1334972,43,17,check-in,
2014-6-08 09:00:59,1997632,33,32,check-in,
2014-6-08 09:00:59,297404,33,32,check-in,
2014-6-08 09:00:59,462663,48,78,check-in,
2014-6-08 09:00:59,581794,33,32,check-in,
2014-6-08 09:00:59,756638,48,78,check-in,
2014-6-08 09:00:59,835984,44,69,check-in,
2014-6-08 09:00:59,83986,48,78,check-in,
2014-6-08 09:01:00,1092832,86,85,check-in,
2014-6-08 09:01:00,1236601,48,87,check-in,
2014-6-08 09:01:00,1623035,24,45,check-in,
2014-6-08 09:01:00,1633069,86,85,check-in,
2014-6-08 09:01:00,1660198,33,32,check-in,
2014-6-08 09:01:00,36415,86,85,check-in,
